index,p_cluster_0,p_cluster_1,p_cluster_2,p_cluster_3,p_cluster_4,p_cluster_5,p_cluster_6,p_cluster_7,p_cluster_8,p_cluster_9,p_cluster_10,p_cluster_11,p_cluster_12,p_cluster_13,p_cluster_14,p_cluster_15,p_cluster_16,p_cluster_17,p_cluster_18,p_cluster_19,p_cluster_20,p_cluster_21,p_cluster_22,p_cluster_23,p_cluster_24,p_cluster_25,p_cluster_26,p_cluster_27,p_cluster_28,p_cluster_29,p_cluster_30,p_cluster_31,p_cluster_32,p_cluster_33,p_cluster_34,p_cluster_35,p_cluster_36,p_cluster_37,p_cluster_38,p_cluster_39,p_cluster_40,p_cluster_41,p_cluster_42,p_cluster_43,p_cluster_44,p_cluster_45,p_cluster_46,p_cluster_47,p_cluster_48,p_cluster_49
307,6.640084982222741e-24,0.0,0.8147151216869183,5.427826567621457e-16,0.0,4.3641838412370914e-16,0.0,0.0,0.0,1.2466871672750365e-10,0.0,0.0,0.0,3.637860841936648e-14,0.0,0.0007869533269367732,0.0,1.149206349051274e-72,0.0,0.0,1.7255569414528613e-31,0.0,0.00041825763638683093,0.0,0.0,0.0,7.569662460003793e-43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.586759614274663e-103,0.0,0.0,0.0,0.0,0.0,4.750471031929233e-14,0.0,0.0,0.0,0.0,0.18407966722503175,0.0,4.5335336369046235e-61,0.0
308,2.8062980101310177e-27,0.0,0.9143499357207628,1.5031755431593544e-13,0.0,1.639401864416028e-22,0.0,0.0,0.0,2.511646734695471e-07,0.0,0.0,0.0,4.782529463604754e-10,9.014193437416e-312,0.0001286559762344214,0.0,6.510368664209116e-76,0.0,0.0,3.1753696720612856e-29,0.0,0.006880562923902893,0.0,0.0,0.0,4.1887795642711485e-32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9722078071219593e-91,0.0,0.0,0.0,0.0,0.0,3.7735706929280056e-16,0.0,0.0,0.0,0.0,0.07864059373603706,0.0,2.9013072200961063e-61,0.0
309,2.0913738281226707e-16,0.0,0.4682655565405289,8.665173060551262e-13,0.0,4.1016101791209877e-16,0.0,0.0,0.0,0.06837536266094535,0.0,0.0,0.0,1.8517189214392232e-08,9.971e-320,5.2916531466293405e-05,0.0,9.269008324246893e-57,0.0,0.0,8.767459784306246e-24,0.0,0.46230366294759645,0.0,0.0,0.0,2.4794946528490827e-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.56441015905586e-88,0.0,0.0,0.0,0.0,0.0,3.5811215687109153e-13,0.0,0.0,0.0,0.0,0.0010024828010535333,0.0,1.0515177415369764e-55,0.0
310,1.3191955434355115e-25,0.0,8.663951624184366e-18,0.9999999998231601,0.0,3.4660757496206626e-26,0.0,0.0,0.0,1.1409681817769151e-14,0.0,0.0,0.0,6.593160822612733e-21,1.9367400474929143e-253,1.2122438431610164e-18,0.0,4.268182709989546e-59,0.0,0.0,1.964967884250117e-24,0.0,1.7682784246251435e-10,0.0,0.0,0.0,2.446304358409472e-35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.892464231659963e-85,0.0,0.0,0.0,0.0,0.0,1.0530943575524603e-24,0.0,0.0,0.0,0.0,4.092253627651452e-18,0.0,2.0849843586623405e-59,0.0
311,6.601853370102348e-26,0.0,0.9999617640397739,1.993281946737931e-19,0.0,7.60327688374268e-18,0.0,0.0,0.0,8.395766191159975e-09,0.0,0.0,0.0,4.372989616953771e-12,0.0,1.3195043777677252e-05,0.0,3.1469166594516502e-80,0.0,0.0,1.532716205125018e-35,0.0,1.6049219845505937e-05,0.0,0.0,0.0,5.930755539656813e-41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2876333523758898e-101,0.0,0.0,0.0,0.0,0.0,1.2334183853994567e-27,0.0,0.0,0.0,0.0,8.983296448620003e-06,0.0,2.0101344724917523e-63,0.0
312,4.0241196146409434e-28,0.0,0.9861889600596878,9.531489281175868e-22,0.0,1.7562580028290967e-28,0.0,0.0,0.0,0.003579242695768099,0.0,0.0,0.0,1.9264866297835624e-14,0.0,1.001897789122286e-05,0.0,1.642993806031257e-87,0.0,0.0,9.858561516474032e-36,0.0,5.358259344407164e-09,0.0,0.0,0.0,2.1191851105849987e-37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.641931780239574e-103,0.0,0.0,0.0,0.0,0.0,1.0347195238324409e-19,0.0,0.0,0.0,0.0,0.010221772908402654,0.0,1.722430815731791e-64,0.0
313,1.333029337985895e-22,0.0,0.004261878799311789,2.870996887369547e-13,0.0,1.2395755855856477e-09,0.0,0.0,0.0,0.00011730744391559824,0.0,0.0,0.0,1.551920978425107e-05,6.484643231317405e-263,0.8290217524773408,0.0,5.3169255368706326e-46,0.0,0.0,1.564372317852443e-16,0.0,0.07137700081215499,0.0,0.0,0.0,1.2544887156276246e-35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.692443164086833e-57,0.0,0.0,0.0,0.0,0.0,4.073632564393982e-12,0.0,0.0,0.0,0.0,0.09520654001354677,0.0,1.2165499281446657e-49,0.0
314,2.259499276527917e-21,0.0,9.800472256451277e-09,1.6588075165085853e-15,0.0,2.9636184039011985e-13,0.0,0.0,0.0,1.1769529201994727e-10,0.0,0.0,0.0,4.854140343392171e-08,5.220826012639181e-254,1.8350836770757314e-12,0.0,9.556678743158274e-64,0.0,0.0,4.9563653021718014e-14,0.0,0.9999999407457398,0.0,0.0,0.0,1.1262191945586387e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3061656594021193e-79,0.0,0.0,0.0,0.0,0.0,1.5195477601856815e-19,0.0,0.0,0.0,0.0,7.925014342856613e-10,0.0,1.1547276483581375e-49,0.0
315,1.467674254823396e-32,0.0,0.9996988655430036,5.726420772227744e-23,0.0,5.016289848475329e-30,0.0,0.0,0.0,2.397506387188597e-11,0.0,0.0,0.0,3.350187798920462e-22,0.0,1.3040338311015879e-05,0.0,2.1284997845674206e-92,0.0,0.0,6.049298272328403e-44,0.0,1.3697984736845415e-08,0.0,0.0,0.0,9.958600085198741e-39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.026809482448525e-124,0.0,0.0,0.0,0.0,0.0,1.2564442759265314e-23,0.0,0.0,0.0,0.0,0.00028808039672711727,0.0,5.498289141094033e-72,0.0
316,1.3601111404418565e-25,0.0,1.287357495669516e-16,6.3188511001670214e-27,0.0,4.95419354846049e-25,0.0,0.0,0.0,6.685339233471008e-22,0.0,0.0,0.0,3.5055045812821986e-22,4.0218396314593154e-297,6.018619736903852e-19,0.0,1.4524181585399908e-58,0.0,0.0,1.3757242676764375e-32,0.0,2.4051091739752065e-13,0.0,0.0,0.0,7.974946945777998e-34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3360034092173442e-90,0.0,0.0,0.0,0.0,0.0,0.9999999999997726,0.0,0.0,0.0,0.0,3.674467483502072e-17,0.0,4.5294511661110035e-68,0.0
317,9.581753052166468e-20,0.0,0.0015494483879428702,2.5212376215227934e-13,0.0,9.926018611357768e-30,0.0,0.0,0.0,0.9649409487209069,0.0,0.0,0.0,3.970977957062068e-12,2.933097225246504e-284,4.999591936036157e-08,0.0,2.422993010960886e-67,0.0,0.0,5.618836672808545e-25,0.0,0.033465759138269595,0.0,0.0,0.0,4.864021137145736e-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.116206211720689e-90,0.0,0.0,0.0,0.0,0.0,1.8795871962584925e-19,0.0,0.0,0.0,0.0,4.379375273111629e-05,0.0,1.807552048085924e-51,0.0
318,2.0774417538715071e-26,0.0,0.9999175863658484,1.5298748555025013e-09,0.0,8.059698384302743e-20,0.0,0.0,0.0,2.8270574097886122e-06,0.0,0.0,0.0,1.3526462154103612e-10,0.0,1.507239755813751e-08,0.0,4.565048974863137e-75,0.0,0.0,3.29894129973528e-32,0.0,7.051054014360015e-05,0.0,0.0,0.0,5.689283597256565e-35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.812448770628138e-116,0.0,0.0,0.0,0.0,0.0,3.6239156247714344e-23,0.0,0.0,0.0,0.0,9.059299045501521e-06,0.0,9.571794002824206e-70,0.0
319,6.316082513499819e-35,0.0,0.2245861022527481,1.9436059523515375e-17,0.0,2.5332575421104862e-26,0.0,0.0,0.0,1.1910204363517821e-09,0.0,0.0,0.0,4.74445980634301e-19,0.0,0.07221700301841803,0.0,9.253217872425186e-88,0.0,0.0,4.0683449134694906e-41,0.0,2.3397201433616884e-10,0.0,0.0,0.0,4.1202952573879776e-49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.398305653639207e-94,0.0,0.0,0.0,0.0,0.0,1.0400505638362922e-20,0.0,0.0,0.0,0.0,0.7031968933038627,0.0,8.768142028723809e-76,0.0
320,4.1870336009879055e-20,0.0,1.0686906623529023e-11,9.313457266115005e-15,0.0,4.240746272512673e-09,0.0,0.0,0.0,8.358473092817811e-10,0.0,0.0,0.0,5.2860374850897454e-14,7.966853076104626e-247,2.4296168393473935e-13,0.0,1.0362073267787486e-49,0.0,0.0,2.3142066857034798e-20,0.0,0.9999999949122866,0.0,0.0,0.0,9.684512197623039e-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.693720546021963e-65,0.0,0.0,0.0,0.0,0.0,1.0493234698922008e-17,0.0,0.0,0.0,0.0,1.3412165158352556e-13,0.0,1.6115813715400377e-51,0.0
321,2.917799125560578e-20,0.0,0.681416974212964,9.078253279010906e-13,0.0,2.2175246067134988e-05,0.0,0.0,0.0,2.437566327358207e-05,0.0,0.0,0.0,0.3120310037378746,2.939131113e-315,1.5324197582992884e-08,0.0,6.374693736793e-66,0.0,0.0,1.4947082467442445e-15,0.0,0.006204052451273237,0.0,0.0,0.0,2.116967726788639e-33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8864138318558124e-98,0.0,0.0,0.0,0.0,0.0,1.6147315172083218e-13,0.0,0.0,0.0,0.0,0.00030140336326636003,0.0,1.0779170008033485e-59,0.0
322,4.487256370058511e-26,0.0,1.0821293757850032e-09,8.323079711613637e-11,0.0,2.077240653911902e-20,0.0,0.0,0.0,2.81100739752829e-06,0.0,0.0,0.0,7.1221488717533e-15,4.3289081355788686e-251,2.6744953055087934e-11,0.0,6.197797009670511e-60,0.0,0.0,1.5431841187704392e-18,0.0,0.9999971877392151,0.0,0.0,0.0,1.0449774917719344e-36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0659927049331847e-65,0.0,0.0,0.0,0.0,0.0,2.89650074961476e-20,0.0,0.0,0.0,0.0,6.128121290330852e-11,0.0,3.4923310476967943e-50,0.0
323,1.8909675201369705e-23,0.0,0.01204516098693247,8.501795848288714e-14,0.0,2.515658935192249e-18,0.0,0.0,0.0,0.0005071128039517271,0.0,0.0,0.0,2.5055289611645624e-09,4.335628987380907e-268,0.004232026028994022,0.0,1.383792361244361e-54,0.0,0.0,1.6702640420651273e-14,0.0,0.9830879707747288,0.0,0.0,0.0,3.181237113311732e-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8981825466603107e-69,0.0,0.0,0.0,0.0,0.0,5.5716217090681865e-15,0.0,0.0,0.0,0.0,0.0001277268997561598,0.0,2.5402750041195493e-52,0.0
324,5.929764102717009e-22,0.0,1.2799508962111096e-06,1.518180571992684e-15,0.0,8.127574853064012e-24,0.0,0.0,0.0,5.395407487327014e-05,0.0,0.0,0.0,3.043791676830311e-13,2.011516475330353e-244,3.7716120291311685e-10,0.0,7.028786644272627e-56,0.0,0.0,4.9291049876776356e-17,0.0,0.99994475755078,0.0,0.0,0.0,1.5224507557869247e-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8260129309028014e-63,0.0,0.0,0.0,0.0,0.0,1.0111963415225373e-15,0.0,0.0,0.0,0.0,8.04598366554984e-09,0.0,1.7851325832383338e-54,0.0
325,9.785442220086723e-27,0.0,0.97335757905142,1.0063293776294771e-17,0.0,1.5190465068157829e-22,0.0,0.0,0.0,0.001461178425203861,0.0,0.0,0.0,1.2776023839700692e-05,0.0,0.023789266222002236,0.0,1.0167651030506858e-33,0.0,0.0,1.0381490245699989e-44,0.0,0.0013618058350623526,0.0,0.0,0.0,6.514835450815044e-34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.123536298780276e-91,0.0,0.0,0.0,0.0,0.0,7.086728222042629e-19,0.0,0.0,0.0,0.0,1.7394442453330484e-05,0.0,3.700133887482951e-70,0.0
326,2.1181345464772423e-28,0.0,0.8870842577638874,5.472878410737512e-21,0.0,1.3888070021729287e-18,0.0,0.0,0.0,0.11182060192012329,0.0,0.0,0.0,2.8326640895937552e-14,0.0,5.563494947546052e-09,0.0,8.261178645196727e-68,0.0,0.0,8.995888658614984e-38,0.0,0.0010823676090103449,0.0,0.0,0.0,3.050560500491153e-48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.949509700757024e-99,0.0,0.0,0.0,0.0,0.0,2.960193776481256e-23,0.0,0.0,0.0,0.0,1.2767143474074533e-05,0.0,3.052244100158348e-64,0.0
327,1.1655110221408882e-22,0.0,0.127060955179569,1.9147229197054833e-16,0.0,1.763220413963356e-27,0.0,0.0,0.0,3.274756435038022e-10,0.0,0.0,0.0,3.750860246628719e-12,1.048643412895086e-309,0.7979467623103972,0.0,1.2591405174115583e-77,0.0,0.0,1.8009843414142504e-26,0.0,0.074989136061109,0.0,0.0,0.0,1.0190952766266833e-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.67174638730013e-98,0.0,0.0,0.0,0.0,0.0,5.121848852744248e-25,0.0,0.0,0.0,0.0,3.1461176724358446e-06,0.0,5.073508915342671e-60,0.0
328,1.643820928514572e-25,0.0,0.8910900573355696,7.686568794527268e-11,0.0,5.5810681460479e-21,0.0,0.0,0.0,3.078388378405926e-06,0.0,0.0,0.0,5.540174167513192e-12,6.710363901165453e-292,4.223082828480722e-06,0.0,4.211574315367159e-65,0.0,0.0,6.966008174139916e-27,0.0,0.10883083144970863,0.0,0.0,0.0,1.7695496116973993e-34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4302910330017166e-91,0.0,0.0,0.0,0.0,0.0,6.106980745647233e-20,0.0,0.0,0.0,0.0,7.180966113719652e-05,0.0,3.413593083913008e-55,0.0
329,5.9531108143691044e-21,0.0,0.0023680968973318083,3.607270777130269e-11,0.0,6.031387576728868e-15,0.0,0.0,0.0,1.5590299560725577e-06,0.0,0.0,0.0,7.105233101032957e-12,1.2961651512850338e-298,0.00015031057013322984,0.0,5.5597051268499544e-70,0.0,0.0,4.540631730204454e-19,0.0,0.9974592048070877,0.0,0.0,0.0,1.9018890609564667e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.012363319230888e-86,0.0,0.0,0.0,0.0,0.0,6.22860210333381e-20,0.0,0.0,0.0,0.0,2.08286523083154e-05,0.0,1.7877609285219122e-56,0.0
330,2.77323162262178e-28,0.0,0.9997717642543704,2.43210704596685e-17,0.0,2.677034359859037e-31,0.0,0.0,0.0,2.5702840946777973e-10,0.0,0.0,0.0,4.18215381128636e-14,0.0,0.00021330786711744172,0.0,1.702531765319874e-67,0.0,0.0,7.100587028237554e-42,0.0,1.0976707052748215e-05,0.0,0.0,0.0,3.159601204919434e-43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.83761082594663e-103,0.0,0.0,0.0,0.0,0.0,5.963768395755156e-19,0.0,0.0,0.0,0.0,3.9509143788118785e-06,0.0,5.051000918815189e-70,0.0
331,2.0354617141523115e-25,0.0,0.9903566279234128,1.5941320688249981e-15,0.0,3.1237967081703687e-22,0.0,0.0,0.0,8.264605168204929e-09,0.0,0.0,0.0,3.181191235714911e-13,0.0,2.0708381580329335e-07,0.0,1.0804600001403635e-74,0.0,0.0,5.927556439116242e-26,0.0,0.009620117236763493,0.0,0.0,0.0,7.106985470379592e-35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.011275781722516e-95,0.0,0.0,0.0,0.0,0.0,1.2533789422865997e-27,0.0,0.0,0.0,0.0,2.303949108145198e-05,0.0,8.204112191572706e-70,0.0
332,1.709023770185614e-19,0.0,1.3185374364730673e-06,1.4424285570974951e-08,0.0,2.1389006695936538e-15,0.0,0.0,0.0,1.394185406662125e-09,0.0,0.0,0.0,1.2639717113728527e-05,2.7397800799016226e-245,2.411004520385275e-09,0.0,6.904813734115536e-57,0.0,0.0,7.181137927856592e-12,0.0,0.9999860167876828,0.0,0.0,0.0,6.937538630261821e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7619177792760426e-72,0.0,0.0,0.0,0.0,0.0,4.463272676620049e-16,0.0,0.0,0.0,0.0,6.721114461352899e-09,0.0,8.556684023964305e-49,0.0
333,4.2261915953468345e-19,0.0,0.9813292856989017,6.497896065868636e-12,0.0,3.198673638954927e-17,0.0,0.0,0.0,0.00044155152459376864,0.0,0.0,0.0,4.526123944318025e-09,1.2998044852642676e-283,0.0017037058561934183,0.0,2.7599652612865183e-53,0.0,0.0,2.6127865615865007e-21,0.0,0.01641836789566747,0.0,0.0,0.0,4.310639704171792e-35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3724143596877706e-90,0.0,0.0,0.0,0.0,0.0,7.33925642436388e-15,0.0,0.0,0.0,0.0,0.00010708449200763142,0.0,6.786506392381788e-54,0.0
334,6.79903336052289e-25,0.0,9.615614786831443e-08,8.306869611394091e-15,0.0,2.0310853141779486e-23,0.0,0.0,0.0,0.0024004320726510463,0.0,0.0,0.0,1.8954404986074844e-12,1.740728209896507e-251,2.1926802493505247e-11,0.0,4.0987076761818534e-63,0.0,0.0,5.1039857456311836e-20,0.0,0.9975994691785474,0.0,0.0,0.0,6.167286856249485e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2585924903922186e-67,0.0,0.0,0.0,0.0,0.0,1.3273654220307105e-19,0.0,0.0,0.0,0.0,2.5688330716262205e-09,0.0,2.56236595457589e-54,0.0
335,1.4155499821645168e-30,0.0,0.998260421861876,2.6524523495718124e-18,0.0,3.015764802043092e-20,0.0,0.0,0.0,6.510110235611154e-13,0.0,0.0,0.0,6.565605997785441e-20,0.0,5.612393957200696e-06,0.0,4.699246242321673e-83,0.0,0.0,1.277516669555714e-35,0.0,1.0869881035284997e-06,0.0,0.0,0.0,1.3182948184222577e-40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2473766422220677e-104,0.0,0.0,0.0,0.0,0.0,2.547046827873531e-27,0.0,0.0,0.0,0.0,0.0017328787554193197,0.0,8.639136011308239e-70,0.0
336,1.1466273538321164e-22,0.0,0.0007262750964360156,4.3275906681653904e-17,0.0,1.4461950563215608e-27,0.0,0.0,0.0,5.508754139456374e-09,0.0,0.0,0.0,6.22808271824563e-14,1.3234575031964231e-284,1.120367039689441e-09,0.0,1.668298292959117e-78,0.0,0.0,1.2546584310853543e-28,0.0,0.9989263979637331,0.0,0.0,0.0,5.384280737272841e-37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.282602031188153e-76,0.0,0.0,0.0,0.0,0.0,1.328110655539178e-15,0.0,0.0,0.0,0.0,0.0003473203106524334,0.0,6.27752067336921e-56,0.0
337,1.1436384084386814e-21,0.0,0.0002135668260487669,8.59014559354708e-12,0.0,5.664008246622659e-29,0.0,0.0,0.0,0.0005868583389980591,0.0,0.0,0.0,5.972016228790492e-15,7.845905962930754e-262,1.7202111864950371e-09,0.0,1.0647211537487765e-64,0.0,0.0,3.215561346070013e-20,0.0,0.9991994124444266,0.0,0.0,0.0,7.798957589317639e-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.7982688823482335e-84,0.0,0.0,0.0,0.0,0.0,7.936299589260996e-17,0.0,0.0,0.0,0.0,1.6066172349547826e-07,0.0,3.6249815217186183e-45,0.0
338,8.078226372105307e-23,0.0,5.819562063197096e-06,2.4793143702708432e-17,0.0,4.081264570297799e-27,0.0,0.0,0.0,4.039082068707479e-10,0.0,0.0,0.0,2.71522232862728e-13,1.4730865420395075e-300,8.992427467337888e-12,0.0,0.9999931861892939,0.0,0.0,7.326534616093841e-26,0.0,9.016141502896067e-07,0.0,0.0,0.0,5.969894115796445e-36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7654177917578407e-99,0.0,0.0,0.0,0.0,0.0,4.606129676025849e-23,0.0,0.0,0.0,0.0,9.222131526904897e-08,0.0,2.9738603396179982e-59,0.0
339,4.347346879818302e-30,0.0,4.340204148923049e-24,3.037350118036027e-31,0.0,3.0721365679831894e-32,0.0,0.0,0.0,3.420230839088869e-24,0.0,0.0,0.0,1.3014034699428817e-25,6.843887512851264e-277,1.1070981471596494e-25,0.0,5.383355887602557e-72,0.0,0.0,1.0,0.0,3.5690444785070496e-17,0.0,0.0,0.0,6.063290321237812e-42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7399142207859946e-89,0.0,0.0,0.0,0.0,0.0,3.774317539831875e-34,0.0,0.0,0.0,0.0,4.6103183051633e-26,0.0,6.067518582122185e-62,0.0
340,2.4467232026682876e-20,0.0,0.999214014533559,7.89232304247408e-17,0.0,3.416068346768613e-20,0.0,0.0,0.0,1.9079968324786365e-08,0.0,0.0,0.0,1.5269483014307658e-10,5.525507869949633e-309,2.414338831402449e-05,0.0,4.853441507520965e-74,0.0,0.0,3.000232919195805e-31,0.0,0.0002929980861451599,0.0,0.0,0.0,3.245785196453159e-35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.986678143980918e-97,0.0,0.0,0.0,0.0,0.0,1.3410472167671681e-18,0.0,0.0,0.0,0.0,0.00046882475931767943,0.0,2.4989623559477445e-59,0.0
341,3.1125583364000515e-27,0.0,0.0002613875433287808,6.83172307613828e-20,0.0,8.027609205184177e-15,0.0,0.0,0.0,0.9997382696188932,0.0,0.0,0.0,4.347054921589836e-14,0.0,1.1901564055720903e-10,0.0,1.9520210405066055e-90,0.0,0.0,7.578362750364678e-29,0.0,2.681134183210196e-08,0.0,0.0,0.0,2.8128903777223517e-50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.468686362031628e-114,0.0,0.0,0.0,0.0,0.0,4.894089591862858e-20,0.0,0.0,0.0,0.0,3.1590739561039587e-07,0.0,4.1901113788354017e-69,0.0
342,4.1172446735459294e-27,0.0,0.22654745956151162,5.156721231013627e-24,0.0,4.073367513515063e-34,0.0,0.0,0.0,5.113035622446059e-08,0.0,0.0,0.0,9.109349952770666e-15,0.0,0.7365906347309631,0.0,8.763117827784936e-67,0.0,0.0,2.4305290517078378e-42,0.0,0.036861359072512534,0.0,0.0,0.0,2.5946592010258696e-35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9082210424169596e-106,0.0,0.0,0.0,0.0,0.0,2.0007276380906197e-25,0.0,0.0,0.0,0.0,4.955046578818983e-07,0.0,4.2361578918164016e-70,0.0
343,9.542768287949503e-54,0.0,0.999928705120869,4.65691425187623e-37,0.0,1.9672737977390152e-48,0.0,0.0,0.0,6.749907695445233e-20,0.0,0.0,0.0,2.0525075459449215e-27,0.0,2.6880749477273087e-12,0.0,7.601327817066297e-130,0.0,0.0,2.727183284115784e-75,0.0,1.6536338804479368e-19,0.0,0.0,0.0,9.683030682079761e-68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.77824460853705e-167,0.0,0.0,0.0,0.0,0.0,9.762122629574469e-42,0.0,0.0,0.0,0.0,7.129487647072744e-05,0.0,1.2063440740193226e-100,0.0
344,1.2123665675329103e-15,0.0,1.6135626007864082e-06,6.9437197916579155e-06,0.0,5.181779814388521e-16,0.0,0.0,0.0,6.9329448603007434e-09,0.0,0.0,0.0,1.8254135499079306e-06,1.250382557524225e-260,4.452361685874298e-05,0.0,3.2535785433605335e-48,0.0,0.0,6.983875055257755e-21,0.0,0.9999449628182132,0.0,0.0,0.0,5.242585131987224e-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0632228190065236e-79,0.0,0.0,0.0,0.0,0.0,2.2662627504708943e-13,0.0,0.0,0.0,0.0,1.2393580158940652e-07,0.0,2.6351321895176235e-49,0.0
345,3.2256480174201737e-38,0.0,0.9416072186748877,1.5577707545446998e-32,0.0,2.201804993310915e-46,0.0,0.0,0.0,1.1399232298154547e-11,0.0,0.0,0.0,4.952724364233852e-12,0.0,2.415357449822654e-14,0.0,4.649229885173625e-99,0.0,0.0,2.4759431475112093e-58,0.0,1.446827451108501e-13,0.0,0.0,0.0,1.5035030947566367e-40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.990506331368396e-147,0.0,0.0,0.0,0.0,0.0,2.7672340712626403e-29,0.0,0.0,0.0,0.0,0.05839278130858561,0.0,2.310661665033919e-82,0.0
346,1.5914465180181935e-34,0.0,1.272204697171464e-15,0.9999999999996021,0.0,2.31894683816457e-36,0.0,0.0,0.0,2.8539727758955506e-13,0.0,0.0,0.0,7.399050184323923e-21,2.3969288789362163e-292,1.3514118699579475e-18,0.0,9.225293980405092e-72,0.0,0.0,1.4368923230536409e-36,0.0,1.1942362740006213e-13,0.0,0.0,0.0,9.291054820387251e-43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5012015951126558e-93,0.0,0.0,0.0,0.0,0.0,4.483307482403481e-26,0.0,0.0,0.0,0.0,2.193629304567189e-17,0.0,2.41558346921746e-64,0.0
347,2.2780842894326726e-33,0.0,4.083158100087633e-17,1.0,0.0,1.192375335889722e-39,0.0,0.0,0.0,1.7540880843321418e-16,0.0,0.0,0.0,4.713880093121552e-20,2.9971221207210435e-289,1.082444346982756e-22,0.0,4.219345285888221e-73,0.0,0.0,1.932660201817355e-37,0.0,9.781071961473086e-15,0.0,0.0,0.0,2.0545584088772303e-43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.627869629414067e-89,0.0,0.0,0.0,0.0,0.0,5.441701640051619e-28,0.0,0.0,0.0,0.0,5.28598166940303e-19,0.0,4.567238300207721e-64,0.0
348,3.828666081198999e-18,0.0,4.0443038021024566e-16,4.757561582409423e-13,0.0,4.918506546307413e-05,0.0,0.0,0.0,1.0854899165391028e-10,0.0,0.0,0.0,3.944383009973158e-14,7.368672085470632e-198,1.1401125266678134e-16,0.0,1.759224462910107e-44,0.0,0.0,1.120397939639531e-14,0.0,0.9999508148254701,0.0,0.0,0.0,1.11472124396926e-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.49828289746667e-59,0.0,0.0,0.0,0.0,0.0,8.426097667690713e-21,0.0,0.0,0.0,0.0,2.093568750362968e-16,0.0,1.1916349524112214e-46,0.0
349,1.108223112823978e-26,0.0,0.6640471354043732,4.027294685195752e-15,0.0,4.365940973061354e-22,0.0,0.0,0.0,1.234619844037515e-05,0.0,0.0,0.0,1.2620351139572978e-08,2e-323,4.133204937992062e-05,0.0,2.828544384582845e-63,0.0,0.0,5.127392628061311e-30,0.0,0.33588998177636475,0.0,0.0,0.0,4.086620880969082e-36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.642563608579989e-67,0.0,0.0,0.0,0.0,0.0,7.923125381489481e-16,0.0,0.0,0.0,0.0,9.19195110544524e-06,0.0,2.0991965322976006e-61,0.0
